19629	2325	5716	1.000	90.00	87.77	90.00	87.77	2.23	2026-01-07 14:22:23.488487
19630	2325	5716	3.000	95.00	87.77	285.00	263.31	21.69	2026-01-07 14:22:23.488487
19631	2325	5712	1.000	120.00	133.17	120.00	133.17	-13.17	2026-01-07 14:22:23.488487
19632	2325	5702	1.000	80.00	77.97	80.00	77.97	2.03	2026-01-07 14:22:23.488487
19633	2325	5493	2.000	125.00	138.14	250.00	276.28	-26.28	2026-01-07 14:22:23.488487
19634	2325	5487	25.000	100.00	87.20	2500.00	2180.00	320.00	2026-01-07 14:22:23.488487
19635	2325	5488	1.000	55.00	57.46	55.00	57.46	-2.46	2026-01-07 14:22:23.488487
19636	2325	5495	1.000	100.00	76.68	100.00	76.68	23.32	2026-01-07 14:22:23.488487
19637	2325	5597	5.000	110.00	87.49	550.00	437.45	112.55	2026-01-07 14:22:23.488487
19638	2325	5618	2.000	85.00	77.40	170.00	154.80	15.20	2026-01-07 14:22:23.488487
19639	2325	5550	1.000	140.00	137.21	140.00	137.21	2.79	2026-01-07 14:22:23.488487
19640	2325	5567	2.000	230.00	237.55	460.00	475.10	-15.10	2026-01-07 14:22:23.488487
19641	2325	5569	1.000	90.00	96.50	90.00	96.50	-6.50	2026-01-07 14:22:23.488487
19642	2325	5541	5.000	50.00	72.93	250.00	364.65	-114.65	2026-01-07 14:22:23.488487
19643	2325	5568	1.000	220.00	206.92	220.00	206.92	13.08	2026-01-07 14:22:23.488487
19644	2325	5592	1.000	90.00	115.78	90.00	115.78	-25.78	2026-01-07 14:22:23.488487
19645	2325	5477	1.000	100.00	96.94	100.00	96.94	3.06	2026-01-07 14:22:23.488487
19646	2325	5527	1.000	120.00	108.39	120.00	108.39	11.61	2026-01-07 14:22:23.488487
19647	2325	5572	2.000	50.00	48.12	100.00	96.24	3.76	2026-01-07 14:22:23.488487
19648	2325	5556	1.000	90.00	72.89	90.00	72.89	17.11	2026-01-07 14:22:23.488487
19649	2325	5516	1.000	180.00	113.94	180.00	113.94	66.06	2026-01-07 14:22:23.488487
19650	2325	5605	3.000	80.00	85.09	240.00	255.27	-15.27	2026-01-07 14:22:23.488487
19651	2325	6027	3.000	50.00	74.62	150.00	223.86	-73.86	2026-01-07 14:22:23.488487
19652	2325	6055	1.000	170.00	98.39	170.00	98.39	71.61	2026-01-07 14:22:23.488487
20011	2357	187	4.000	60.00	51.83	240.00	207.32	32.68	2026-01-08 10:46:38.538867
20012	2357	190	1.000	75.00	72.21	75.00	72.21	2.79	2026-01-08 10:46:38.538867
20013	2357	193	1.000	60.00	48.29	60.00	48.29	11.71	2026-01-08 10:46:38.538867
20014	2357	192	4.000	85.00	52.36	340.00	209.44	130.56	2026-01-08 10:46:38.538867
20015	2357	1685	1.000	100.00	82.36	100.00	82.36	17.64	2026-01-08 10:46:38.538867
20016	2357	1687	2.000	200.00	143.89	400.00	287.78	112.22	2026-01-08 10:46:38.538867
20017	2357	209	9.000	50.00	50.34	450.00	453.06	-3.06	2026-01-08 10:46:38.538867
20018	2357	202	1.000	150.00	130.97	150.00	130.97	19.03	2026-01-08 10:46:38.538867
20019	2357	758	1.000	60.00	57.31	60.00	57.31	2.69	2026-01-08 10:46:38.538867
20020	2357	759	2.000	240.00	182.49	480.00	364.98	115.02	2026-01-08 10:46:38.538867
20021	2357	759	6.000	220.00	182.49	1320.00	1094.94	225.06	2026-01-08 10:46:38.538867
20022	2357	1691	2.000	175.00	68.40	350.00	136.80	213.20	2026-01-08 10:46:38.538867
20023	2357	211	1.000	70.00	58.15	70.00	58.15	11.85	2026-01-08 10:46:38.538867
20024	2357	1698	19.000	80.00	55.59	1520.00	1056.21	463.79	2026-01-08 10:46:38.538867
20025	2357	1698	2.000	75.00	55.59	150.00	111.18	38.82	2026-01-08 10:46:38.538867
20026	2357	223	1.000	60.00	49.02	60.00	49.02	10.98	2026-01-08 10:46:38.538867
20027	2357	1696	2.000	60.00	61.60	120.00	123.20	-3.20	2026-01-08 10:46:38.538867
20028	2357	1700	1.000	80.00	67.75	80.00	67.75	12.25	2026-01-08 10:46:38.538867
20029	2357	1728	3.000	180.00	102.78	540.00	308.34	231.66	2026-01-08 10:46:38.538867
20030	2357	1727	1.000	330.00	183.21	330.00	183.21	146.79	2026-01-08 10:46:38.538867
20031	2357	1718	6.000	90.00	57.84	540.00	347.04	192.96	2026-01-08 10:46:38.538867
20032	2357	1719	10.000	80.00	67.59	800.00	675.90	124.10	2026-01-08 10:46:38.538867
20033	2357	1717	3.000	330.00	232.23	990.00	696.69	293.31	2026-01-08 10:46:38.538867
20034	2357	1720	5.000	180.00	133.16	900.00	665.80	234.20	2026-01-08 10:46:38.538867
20035	2357	1722	2.000	100.00	83.43	200.00	166.86	33.14	2026-01-08 10:46:38.538867
20036	2357	1721	1.000	170.00	152.28	170.00	152.28	17.72	2026-01-08 10:46:38.538867
20037	2357	227	1.000	70.00	67.69	70.00	67.69	2.31	2026-01-08 10:46:38.538867
20038	2357	228	2.000	130.00	112.77	260.00	225.54	34.46	2026-01-08 10:46:38.538867
20039	2357	228	2.000	125.00	112.77	250.00	225.54	24.46	2026-01-08 10:46:38.538867
20040	2357	229	3.000	200.00	182.94	600.00	548.82	51.18	2026-01-08 10:46:38.538867
20041	2357	1701	1.000	80.00	73.24	80.00	73.24	6.76	2026-01-08 10:46:38.538867
20042	2357	234	1.000	40.00	51.76	40.00	51.76	-11.76	2026-01-08 10:46:38.538867
20043	2357	1703	5.000	140.00	83.06	700.00	415.30	284.70	2026-01-08 10:46:38.538867
20044	2357	1738	1.000	120.00	99.12	120.00	99.12	20.88	2026-01-08 10:46:38.538867
20045	2357	1735	2.000	100.00	83.51	200.00	167.02	32.98	2026-01-08 10:46:38.538867
20046	2357	1708	3.000	160.00	132.70	480.00	398.10	81.90	2026-01-08 10:46:38.538867
20047	2357	1708	1.000	150.00	132.70	150.00	132.70	17.30	2026-01-08 10:46:38.538867
20048	2357	1699	2.000	100.00	63.75	200.00	127.50	72.50	2026-01-08 10:46:38.538867
20049	2357	232	3.000	120.00	83.29	360.00	249.87	110.13	2026-01-08 10:46:38.538867
20050	2357	1734	1.000	100.00	92.20	100.00	92.20	7.80	2026-01-08 10:46:38.538867
20051	2357	336	1.000	90.00	77.90	90.00	77.90	12.10	2026-01-08 10:46:38.538867
20052	2357	328	1.000	110.00	101.51	110.00	101.51	8.49	2026-01-08 10:46:38.538867
20053	2357	1977	1.000	120.00	94.14	120.00	94.14	25.86	2026-01-08 10:46:38.538867
20054	2357	1972	1.000	70.00	58.42	70.00	58.42	11.58	2026-01-08 10:46:38.538867
20055	2357	694	1.000	160.00	114.05	160.00	114.05	45.95	2026-01-08 10:46:38.538867
20056	2357	1980	1.000	100.00	73.69	100.00	73.69	26.31	2026-01-08 10:46:38.538867
20057	2357	318	1.000	70.00	62.78	70.00	62.78	7.22	2026-01-08 10:46:38.538867
