332	1	PRODUCTION_ADJUSTMENT	Production Adjustment (Inventory Offset)	Liability	Liability	\N	0.00	\N	t	2025-12-22 14:07:15.028465	\N
333	1	CONSUMPTION_EXPENSE	Consumption Expense (Stock Adjustment)	Indirect Expense	Indirect Expense	\N	0.00	\N	t	2025-12-22 14:07:15.028465	\N
335	1	RENKOL3	RENT KOLWEZI 3	Indirect Expense	\N	\N	0.00	\N	t	2025-12-26 13:18:25.402611	\N
336	1	TAXIMM	TAX IMMONDIS	Government Taxes	\N	\N	0.00	\N	t	2025-12-26 14:28:30.255515	\N
337	1	IPR	IPR	Government Taxes	\N	\N	0.00	\N	t	2025-12-26 14:29:27.419935	\N
269	1	BONUS_EXPENSE	Bonus Expense	Expense	\N	\N	0.00	\N	t	2025-11-30 09:31:47.689576	\N
27	1	GUA	GUARANTEES	Asset	\N	\N	0.00	\N	t	2025-11-04 10:52:08.289011	\N
5	1	OUT4CAS	OUTLET 4 CASH	Cash	\N	\N	0.00	\N	t	2025-11-01 15:57:18.059066	\N
46	1	TRASHA&HAD	TRANSFER SHABAN & HADI	Bank	\N	\N	0.00	\N	t	2025-11-04 11:06:29.645534	\N
319	1	POUKOL	Poubelle Kolwezi	Indirect Expense	\N	\N	0.00	\N	t	2025-12-13 13:36:17.510278	\N
111	1	CUST-CUST002	ANGOLA OLD - Customer Account	Asset	Accounts Receivable	\N	0.00	\N	t	2025-11-10 09:22:14.358821	\N
115	1	HADHAWPRO	Hadi Hawala Profit	Bank	\N	\N	0.00	\N	t	2025-11-10 09:25:14.499281	\N
121	1	BRO	BROS	Bank	\N	\N	0.00	\N	t	2025-11-10 09:32:05.037312	\N
122	1	MALPRO	MALEK PROFIT	Bank	\N	\N	0.00	\N	t	2025-11-10 09:32:48.149911	\N
126	1	HMDL'SWAR2	HMD L'SHI WAREHOUSE 2	Income	Indirect Income	\N	0.00	\N	t	2025-11-10 09:46:51.043209	\N
127	1	HMDL'SWAR3	HMD L'SHI WAREHOUSE 3	Income	Indirect Income	\N	0.00	\N	t	2025-11-10 09:47:07.200729	\N
192	1	CAD	Cadeau	Indirect Expense	\N	\N	0.00	\N	t	2025-11-11 13:49:47.481112	\N
193	1	ANRDOC	ANR Document	Indirect Expense	\N	\N	0.00	\N	t	2025-11-11 13:50:10.335819	\N
194	1	LOAWORKOL	Loading Workers Kolwezi	Indirect Expense	\N	\N	0.00	\N	t	2025-11-11 13:50:23.055257	\N
196	1	TAXIMP	Tax Impot	Government Taxes	\N	\N	0.00	\N	t	2025-11-11 13:50:47.194882	\N
411	1	SALFAR	Saleh Farran	Loans	\N	\N	0.00	\N	t	2026-01-13 10:32:09.249622	\N
276	1	830REN+EXP202&202	830 RENT + EXP 2025 & 2026	Loans	\N	\N	42000.00	Dr	t	2025-12-03 12:33:17.281112	\N
25	1	ALIJAM	ALI JAMIL	Loans	\N	\N	2000.00	Dr	t	2025-11-04 10:50:54.237838	\N
334	1	BILTAB	BILAL TABAJA	Loans	\N	\N	25000.00	Dr	t	2025-12-25 12:34:50.912121	\N
24	1	CON1	CONTINENTAL	Loans	\N	23	315940.00	Cr	t	2025-11-04 10:50:12.883139	\N
96	1	FADRAJ	Fadel Rajab	Loans	\N	\N	20000.00	Cr	t	2025-11-10 09:04:50.389059	\N
26	1	FAR	FARHAT	Loans	\N	23	58330.00	Cr	t	2025-11-04 10:51:20.783356	\N
36	1	GUAKOLSHO1-DEP1	GUARANTEE KOLWEZI SHOP 2	Loans		27	4500.00	Dr	t	2025-11-04 11:00:12.419982	\N
38	1	HAJABOSAM	HAJ ABO SAMAR	Loans	\N	\N	20000.00	Dr	t	2025-11-04 11:01:08.96278	\N
40	1	HUSNAH	HUSSAIN NAHLI	Loans	\N	39	59500.00	Cr	t	2025-11-04 11:02:05.818563	\N
311	1	KDO	KDOUH	Loans	\N	\N	20000.00	Cr	t	2025-12-11 06:46:19.540429	\N
386	1	KOLLANEXP	KOLWEZI LAND EXPENSE	Loans	\N	\N	10250.00	Dr	t	2026-01-07 10:14:26.58279	\N
331	1	MOHJAW	Mohammad Jawad	Loans	\N	\N	20000.00	Dr	t	2025-12-20 15:00:00.685936	\N
43	1	NCA	NCA	Loans	\N	39	25500.00	Cr	t	2025-11-04 11:03:59.521509	\N
417	8	TAXHAB	Tax Habitat	Government Taxes	\N	\N	0.00	\N	t	2026-01-14 15:44:17.772276	\N
3	1	OUT2CAS	OUTLET 2 CASH	Cash	\N	\N	200.00	Dr	t	2025-11-01 15:56:40.586389	\N
114	1	HADDAKHAW	Hadi Dakik Hawala	Bank	\N	\N	161955.77	Dr	t	2025-11-10 09:24:46.485425	\N
118	1	SOFPERACC	Sofibank Personal Account	Bank	\N	\N	47933.68	Dr	t	2025-11-10 09:26:38.891663	\N
119	1	SOFCAR(MA	Sofi Card (MasterCard)	Bank	\N	\N	11047.53	Dr	t	2025-11-10 09:27:04.304087	\N
50	1	333	33388	Asset		\N	246200.00	Dr	t	2025-11-04 11:10:05.457249	\N
257	1	ADE	Adeeb	Asset		\N	250000.00	Dr	t	2025-11-29 11:10:42.799618	\N
51	1	ALIHAR	ALI HARIRI	Asset		\N	312300.00	Dr	t	2025-11-04 11:10:25.02687	\N
52	1	AV.KIW#13(LA	AV. KIWELE #13 (LAND)	Asset		\N	84400.00	Dr	t	2025-11-04 11:10:47.271026	\N
53	1	CROMOT	CROSS MOTORCYCLE	Asset		\N	1500.00	Dr	t	2025-11-04 11:11:05.307833	\N
54	1	GRACHE	GRAND CHEROUKI	Asset		\N	18000.00	Dr	t	2025-11-04 11:11:19.962161	\N
55	1	HASMOU	HASSAN MOUSSA	Asset		\N	95000.00	Dr	t	2025-11-04 11:11:36.54625	\N
56	1	KAFLAN#12	KAFRA LAND #1278	Asset	Fixed Asset	\N	125500.00	Dr	t	2025-11-04 11:11:54.896043	\N
57	1	MARX	MARK X	Asset		\N	11500.00	Dr	t	2025-11-04 11:12:20.791689	\N
58	1	MERLEB	MERCEDES LEBANON	Asset		\N	14000.00	Dr	t	2025-11-04 11:12:36.021275	\N
113	1	SAA	SAAD	Asset	\N	\N	220000.00	Cr	t	2025-11-10 09:23:59.773345	\N
395	10	OUT1CAS	OUTLET 1 CASH	Cash	\N	\N	0.00	\N	t	2026-01-08 10:55:06.474859	\N
1	1	OUT1CAS	OUTLET 1 CASH	Cash	\N	\N	1762.00	Cr	t	2025-11-01 08:46:12.882651	\N
404	10	HASDAK-GCPROSHALUB	Hassan Dakik - GC Profit Share Lubumbashi	Bank	\N	\N	369663.30	Dr	t	2026-01-09 08:31:22.275676	\N
203	1	OFFICE_CHARGES	Office Charges	Expense	Direct Expense	293	9000.00	Dr	t	2025-11-12 06:47:52.482831	\N
424	10	SAVGCEXP	Savings GC Expenses	Bank	\N	\N	0.00	\N	t	2026-01-15 08:55:36.982913	\N
\.


