110	1	MSKU1512305	9	OTW	2025-11-10	38593.50	5885.00	44478.50	2025-11-10 10:10:59.888561	\N	\N	\N	2025-12-24	manual	Hadi #2	8800.00	T221 DEQ	LEFT DAR	\N	\N	NAHLI	8500.00	t	\N	CONTINENTAL
160	1	MRKU3851332	1	OTW	2025-11-10	43533.00	2600.00	46133.00	2025-12-03 08:11:11.09077	\N	\N	\N	2025-12-24	manual	Hadi #4	9000.00	T357 DES	IRINGA 	\N	\N	NCA	8500.00	t	\N	FARHAT
257	8	TGBU5821088	3	OTW	2026-01-13	38910.05	4339.00	43249.05	2026-01-13 06:05:16.385808	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
158	1	SUDU8783956	5	OFFLOADED	2025-10-02	36652.50	2660.00	39312.50	2025-12-03 08:00:29.782637	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
186	1	PLDAKIK2	19	OFFLOADED	2025-12-18	2550.00	0.00	2550.00	2025-12-18 08:18:10.917836	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
201	1	MRSU6923932	9	OTW	2025-12-29	36122.25	5720.00	41842.25	2025-12-29 08:55:11.396877	\N	\N	\N	2026-01-24	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
98	1	MRSU5363664	5	OFFLOADED	2025-09-29	38315.70	2660.00	40975.70	2025-11-05 13:39:19.189651	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
202	1	MRKU2905584	1	OTW	2025-12-29	40734.50	3740.00	44474.50	2025-12-29 12:45:20.183876	\N	\N	\N	2026-01-24	manual	Hadi #4	8000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	KDOUH
26	1	MRSU4064313	5	OFFLOADED	2025-10-07	38132.85	2660.00	40792.85	2025-11-03 10:19:01.189762	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
203	1	MRKU5801177	5	OTW	2025-12-29	38090.40	2375.00	40465.40	2025-12-29 13:29:17.684153	\N	\N	\N	2026-01-24	manual	Hadi #1	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
204	1	MRSU3660004	2	OTW	2025-12-30	31150.11	3022.00	34172.11	2025-12-30 11:37:44.390531	\N	\N	\N	2026-01-18	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
251	1	MRSU5344900	5	OTW	2026-01-10	39320.00	2375.00	41695.00	2026-01-10 10:41:07.602722	\N	\N	\N	2026-01-24	manual	Hadi #1	\N	\N	\N	\N	\N	NAHLI	8500.00	f	\N	-
205	1	TRHU7236424	2	OTW	2025-12-30	31241.13	3122.00	34363.13	2025-12-30 11:53:49.682687	\N	\N	\N	2026-01-24	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
215	8	CMAU9415933	5	OFFLOADED	2026-01-04	39529.80	4969.00	44498.80	2026-01-04 22:20:31.706771	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
34	1	MRKU4093176	10	OFFLOADED	2025-10-18	43341.46	2135.00	45476.46	2025-11-03 10:30:12.984114	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
214	8	SEGU4079661	3	OFFLOADED	2026-01-04	38128.70	4889.00	43017.70	2026-01-04 22:11:32.001058	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
237	9	MRSU4777309	2	OTW	2026-01-07	12230.00	3950.00	16180.00	2026-01-07 09:28:34.979195	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
213	7	FFAU5973719	2	OTW	2026-01-04	32642.06	3655.00	36297.06	2026-01-04 18:10:56.194628	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
219	8	TCLU9692649	5	OFFLOADED	2026-01-04	39447.90	4969.00	44416.90	2026-01-04 22:38:41.286776	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
212	7	TLLU7562412	2	OFFLOADED	2026-01-04	34999.06	3655.00	38654.06	2026-01-04 18:06:55.102567	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
246	10	TCKU7010845	15	OTW	2026-01-06	39163.50	704.82	39868.32	2026-01-08 13:14:57.594264	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
206	1	SUDU6815062	3	OTW	2025-12-31	34055.50	2375.00	36430.50	2025-12-31 08:08:03.589765	\N	\N	\N	2026-01-24	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
209	1	MRKU2745167	7	OTW	2025-12-31	30986.50	3750.00	34736.50	2025-12-31 13:55:11.297368	\N	\N	\N	2026-02-21	manual	Hadi #3	\N	\N	\N	\N	\N	NAHLI	8500.00	f	\N	-
217	8	TCNU1191838	2	OFFLOADED	2026-01-04	36123.00	5800.00	41923.00	2026-01-04 22:31:25.289247	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
252	10	MRSU3692974	15	OTW	2026-01-12	40781.75	430.91	41212.66	2026-01-12 07:03:44.994247	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
218	8	TCKU6427027	1	OFFLOADED	2026-01-04	46468.25	4965.00	51433.25	2026-01-04 22:36:29.187935	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
192	1	MSKU0746320	9	OTW	2025-12-22	36774.25	5905.00	42679.25	2025-12-22 10:27:13.686402	\N	\N	\N	2026-01-18	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
193	1	MRKU4390301	4	OTW	2025-12-24	30260.13	3900.00	34160.13	2025-12-24 16:56:20.999945	\N	\N	\N	2026-02-21	manual	Hadi #2	\N	\N	\N	\N	\N	NCA	8500.00	f	\N	-
194	1	GCXU5541253	1	OTW	2025-12-25	41604.45	3740.00	45344.45	2025-12-25 10:40:15.5927	\N	\N	\N	2026-01-18	manual	Hadi #4	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	TRH
189	1	TRHU7234416	3	OTW	2025-12-20	34212.80	2567.00	36779.80	2025-12-20 08:38:26.599244	\N	\N	\N	2026-01-18	manual	Hadi #2	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
195	1	MRSU4832638	4	OTW	2025-12-25	30209.48	3900.00	34109.48	2025-12-25 13:01:33.600609	\N	\N	\N	2026-02-21	manual	Hadi #2	\N	\N	\N	\N	\N	NCA	8500.00	f	\N	-
210	1	Z-MRSU3015926	7	OTW	2025-12-31	31058.50	3750.00	34808.50	2025-12-31 14:07:27.484388	\N	\N	\N	2026-02-21	manual	Hadi #3	\N	\N	\N	\N	\N	NAHLI	8500.00	f	\N	-
244	1	MRKU4157373	9	OTW	2026-01-05	36784.25	5720.00	42504.25	2026-01-08 12:36:59.688668	\N	\N	\N	2026-01-24	manual	Hadi #2	\N	\N	\N	\N	\N	NAHLI	8500.00	f	\N	-
178	1	HASU4795637	1	OTW	2025-12-12	41027.50	3707.00	44734.50	2025-12-12 12:04:38.389058	\N	\N	\N	2026-01-18	manual	Hadi #4	9000.00	\N	\N	\N	\N	NCA	8500.00	t	\N	FARHAT
183	1	MSKU1583572	2	OTW	2025-12-17	29001.09	3022.00	32023.09	2025-12-17 12:03:09.783798	\N	\N	\N	2026-01-18	manual	Hadi #2	9000.00	\N	\N	\N	\N	NAHLI	8500.00	t	\N	FARHAT
185	1	TRHU5168995	5	OTW	2025-12-17	39747.20	2567.00	42314.20	2025-12-17 15:10:50.194955	\N	\N	\N	2026-01-18	manual	Hadi #1	9000.00	\N	\N	\N	\N	NCA	8500.00	t	\N	FARHAT
211	1	MRSU5739617	1	OTW	2026-01-03	40665.25	3740.00	44405.25	2026-01-03 07:51:31.59709	\N	\N	\N	2026-01-24	manual	Hadi #4	\N	\N	\N	\N	\N	NCA	8500.00	f	\N	-
187	1	MRKU4413541	11	OTW	2025-12-18	35721.00	2607.00	38328.00	2025-12-18 11:34:31.386905	\N	\N	\N	2026-01-18	manual	Hadi #3	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
188	1	MRSU557803	5	OTW	2025-12-19	39445.30	2567.00	42012.30	2025-12-19 13:49:23.286339	\N	\N	\N	2026-01-18	manual	Hadi #1	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
191	1	MRKU3518430	5	OTW	2025-12-20	39326.20	2567.00	41893.20	2025-12-20 14:10:06.1908	\N	\N	\N	2026-01-18	manual	Hadi #1	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
196	1	CAAU6563850	4	OTW	2025-12-25	29166.38	3900.00	33066.38	2025-12-25 13:14:26.898855	\N	\N	\N	2026-02-21	manual	Hadi #2	\N	\N	\N	\N	\N	NCA	8500.00	f	\N	-
197	1	MRSU5096085	1	OTW	2025-12-25	42344.75	3740.00	46084.75	2025-12-25 16:37:38.398454	\N	\N	\N	2026-01-18	manual	Hadi #4	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	TRH
200	1	MRKU5799594	5	OTW	2025-12-29	39026.80	2567.00	41593.80	2025-12-29 06:27:17.383635	\N	\N	\N	2026-01-18	manual	Hadi #1	9000.00	\N	\N	\N	\N	AFEPRO	7000.00	t	\N	FARHAT
249	1	MSKU1085414	5	OTW	2026-01-10	40356.15	2375.00	42731.15	2026-01-10 06:32:25.286979	\N	\N	\N	2026-01-24	manual	Hadi #1	\N	\N	\N	\N	\N	NCA	8500.00	f	\N	-
255	1	MRSU5653489	5	OTW	2026-01-12	39707.70	2375.00	42082.70	2026-01-12 10:40:51.594875	\N	\N	\N	2026-02-10	manual	Hadi #1	\N	\N	\N	\N	\N	NAHLI	8500.00	f	\N	-
216	8	SUDU8519265	4	OTW	2026-01-04	30316.50	4400.00	34716.50	2026-01-04 22:24:47.295101	\N	\N	\N	2026-01-12	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	570.00	t	\N	\N
221	8	CMAU7121349	3	OTW	2026-01-04	37242.05	4889.00	42131.05	2026-01-04 22:41:22.887797	\N	\N	\N	2026-01-09	manual	Kinshasa #2	\N	\N	ARRIVED MATADI	\N	\N	HUSSAIN SAAD	407.50	t	\N	\N
225	8	CMAU4831630	5	OTW	2026-01-04	38664.25	4639.00	43303.25	2026-01-04 22:46:26.296763	\N	\N	\N	2026-01-17	manual	Kinshasa #1	\N	\N	OTW	\N	\N	HUSSAIN SAAD	407.50	t	\N	\N
223	8	TCNU5809781	2	OTW	2026-01-04	33286.00	5700.00	38986.00	2026-01-04 22:44:11.092115	\N	\N	\N	2026-01-09	manual	Kinshasa #1	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
228	8	TCNU6431567	2	OTW	2026-01-04	35495.00	5600.00	41095.00	2026-01-04 22:58:12.481087	\N	\N	\N	2026-01-24	manual	Kinshasa #1	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
220	8	MRSU5563913	1	OTW	2026-01-04	43477.00	4965.00	48442.00	2026-01-04 22:39:19.9997	\N	\N	\N	2026-01-14	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	t	\N	\N
226	8	MRKU4198346	1	OTW	2026-01-04	47444.00	5105.00	52549.00	2026-01-04 22:55:13.88649	\N	\N	\N	2026-01-24	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	t	\N	\N
227	8	MRKU5332640	1	OTW	2026-01-04	47418.50	5105.00	52523.50	2026-01-04 22:56:55.294319	\N	\N	\N	2026-02-01	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	t	\N	\N
231	8	MRKU4196045	1	OTW	2026-01-04	45581.00	5105.00	50686.00	2026-01-04 23:02:31.188242	\N	\N	\N	2026-02-16	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	f	\N	\N
243	8	HASU4564480	1	OTW	2026-01-08	43826.00	5105.00	48931.00	2026-01-08 09:27:02.197694	\N	\N	\N	2026-02-16	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	f	\N	\N
233	8	EMCU7265605	5	OTW	2026-01-04	40170.50	4589.00	44759.50	2026-01-04 23:11:20.581196	\N	\N	\N	2026-01-15	manual	Kinshasa #1	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
229	8	TLLU4331847	5	OTW	2026-01-04	40668.70	4639.00	45307.70	2026-01-04 22:59:20.993778	\N	\N	\N	2026-02-01	manual	Kinshasa #1	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
232	8	CMAU9162809	5	OTW	2026-01-04	40275.30	4109.00	44384.30	2026-01-04 23:03:29.093313	\N	\N	\N	2026-02-17	manual	Kinshasa #1	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
240	10	TCLU9320153	15	OFFLOADED	2026-01-08	47595.25	256.24	47851.49	2026-01-08 09:03:18.294389	\N	\N	\N	\N	manual	\N	\N	\N	\N	\N	\N	\N	\N	f	\N	\N
234	8	MRKU4046220	1	OTW	2026-01-04	42471.00	4965.00	47436.00	2026-01-04 23:18:59.48662	\N	\N	\N	2026-01-04	manual	Kinshasa #2	\N	\N	ARRIVED MATADI	\N	\N	HUSSAIN SAAD	402.50	t	\N	\N
256	8	MRSU3928870	1	OTW	2026-01-12	43768.00	5000.00	48768.00	2026-01-12 13:27:36.99558	\N	\N	\N	2026-02-19	manual	Kinshasa #2	\N	\N	OTW	\N	\N	HUSSAIN SAAD	402.50	f	\N	\N
224	8	UETU6854499	3	OTW	2026-01-04	37451.55	4589.00	42040.55	2026-01-04 22:45:33.694216	\N	\N	\N	2026-01-15	manual	Kinshasa #2	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
230	8	CMAU9775230	3	OTW	2026-01-04	38046.80	4639.00	42685.80	2026-01-04 23:00:32.993678	\N	\N	\N	2026-02-01	manual	Kinshasa #2	\N	\N	OTW	\N	\N	RIDA SALEH	400.00	t	\N	\N
113	1	SUDU5946216	5	OFFLOADED	2025-11-12	37458.60	2540.00	39998.60	2025-11-12 06:42:14.704747	\N	\N	\N	2025-12-24	manual	Hadi #1	8800.00	T185 CSU	CONNEX AFRICA	\N	\N	NCA	8500.00	t	\N	CONTINENTAL
\.


