922	136	139	5.000	118.62	593.10	2025-12-09 07:33:06.990572	82
923	136	337	99.000	51.95	5143.05	2025-12-09 07:33:06.990572	84
924	136	668	5.000	71.58	357.90	2025-12-09 07:33:06.990572	83
925	136	1558	5.000	56.11	280.55	2025-12-09 07:33:06.990572	83
926	137	514	5.000	243.48	1217.40	2025-12-09 07:34:13.494869	84
927	137	153	15.000	331.16	4967.40	2025-12-09 07:34:13.494869	84
928	137	515	25.000	81.53	2038.25	2025-12-09 07:34:13.494869	84
929	137	516	24.000	52.09	1250.16	2025-12-09 07:34:13.494869	84
930	137	519	4.000	90.18	360.72	2025-12-09 07:34:13.494869	84
931	137	524	9.000	68.04	612.36	2025-12-09 07:34:13.494869	84
932	137	1473	18.000	61.30	1103.40	2025-12-09 07:34:13.494869	84
933	137	547	4.000	191.12	764.48	2025-12-09 07:34:13.494869	84
934	137	548	6.000	91.51	549.06	2025-12-09 07:34:13.494869	84
935	137	568	8.000	56.51	452.08	2025-12-09 07:34:13.494869	84
936	137	569	5.000	229.97	1149.85	2025-12-09 07:34:13.494869	84
937	137	1508	3.000	151.46	454.38	2025-12-09 07:34:13.494869	84
938	137	1507	5.000	100.59	502.95	2025-12-09 07:34:13.494869	84
939	137	580	4.000	212.49	849.96	2025-12-09 07:34:13.494869	84
940	137	633	3.000	283.23	849.69	2025-12-09 07:34:13.494869	84
941	137	635	1.000	49.83	49.83	2025-12-09 07:34:13.494869	84
942	137	1511	6.000	151.61	909.66	2025-12-09 07:34:13.494869	84
943	138	653	10.000	72.79	727.90	2025-12-09 10:33:28.862703	87
944	139	63	7.000	47.38	331.66	2025-12-09 13:30:10.020917	83
945	140	63	20.000	47.38	947.60	2025-12-10 07:23:14.182553	83
946	141	667	5.000	112.73	563.65	2025-12-10 07:33:40.385806	83
947	141	340	2.000	112.74	225.48	2025-12-10 07:33:40.385806	83
948	141	1560	50.000	53.37	2668.50	2025-12-10 07:33:40.385806	83
949	141	1559	10.000	118.89	1188.90	2025-12-10 07:33:40.385806	83
950	141	1561	47.000	55.13	2591.11	2025-12-10 07:33:40.385806	83
951	141	1562	129.000	38.11	4916.19	2025-12-10 07:33:40.385806	83
952	141	1563	3.000	46.53	139.59	2025-12-10 07:33:40.385806	83
953	141	1565	7.000	42.83	299.81	2025-12-10 07:33:40.385806	83
954	141	1566	5.000	34.31	171.55	2025-12-10 07:33:40.385806	83
955	141	670	5.000	63.65	318.25	2025-12-10 07:33:40.385806	83
956	141	352	1.000	84.82	84.82	2025-12-10 07:33:40.385806	83
957	141	1569	8.000	49.53	396.24	2025-12-10 07:33:40.385806	83
958	141	353	5.000	84.75	423.75	2025-12-10 07:33:40.385806	83
959	141	357	5.000	168.75	843.75	2025-12-10 07:33:40.385806	83
960	141	1573	2.000	95.15	190.30	2025-12-10 07:33:40.385806	83
961	141	362	8.000	81.22	649.76	2025-12-10 07:33:40.385806	83
962	141	675	6.000	106.14	636.84	2025-12-10 07:33:40.385806	83
963	141	366	6.000	105.55	633.30	2025-12-10 07:33:40.385806	83
964	141	371	4.000	101.54	406.16	2025-12-10 07:33:40.385806	83
965	141	678	6.000	56.63	339.78	2025-12-10 07:33:40.385806	83
966	141	679	4.000	128.09	512.36	2025-12-10 07:33:40.385806	83
967	141	1581	7.000	79.84	558.88	2025-12-10 07:33:40.385806	83
968	141	681	4.000	94.93	379.72	2025-12-10 07:33:40.385806	83
969	141	378	4.000	47.84	191.36	2025-12-10 07:33:40.385806	83
970	141	404	36.000	91.66	3299.76	2025-12-10 07:33:40.385806	83
971	141	408	5.000	178.40	892.00	2025-12-10 07:33:40.385806	83
972	141	1562	16.000	37.35	597.60	2025-12-10 07:33:40.385806	85
973	141	515	73.000	87.88	6415.24	2025-12-10 07:33:40.385806	84
974	142	1560	35.000	84.95	2973.25	2025-12-10 07:37:58.864934	81
975	142	1561	27.000	55.13	1488.51	2025-12-10 07:37:58.864934	81
976	142	1562	115.000	38.03	4373.45	2025-12-10 07:37:58.864934	81
977	142	404	36.000	91.66	3299.76	2025-12-10 07:37:58.864934	81
978	142	408	5.000	178.40	892.00	2025-12-10 07:37:58.864934	81
979	142	515	73.000	100.36	7326.28	2025-12-10 07:37:58.864934	81
1823	231	1591	5.000	70.28	351.40	2026-01-09 07:53:32.492415	135
1824	231	1593	3.000	115.48	346.44	2026-01-09 07:53:32.492415	135
982	144	463	2.000	90.47	180.94	2025-12-10 08:06:46.597664	83
983	144	471	20.000	279.70	5594.00	2025-12-10 08:06:46.597664	83
984	144	475	7.000	155.91	1091.37	2025-12-10 08:06:46.597664	83
985	144	478	4.000	60.86	243.44	2025-12-10 08:06:46.597664	83
986	144	480	1.000	0.10	0.10	2025-12-10 08:06:46.597664	83
987	144	484	5.000	49.80	249.00	2025-12-10 08:06:46.597664	83
988	144	1906	2.000	99.75	199.50	2025-12-10 08:06:46.597664	83
989	144	1933	1.000	154.56	154.56	2025-12-10 08:06:46.597664	83
990	144	195	15.000	256.96	3854.40	2025-12-10 08:06:46.597664	85
991	144	219	2.000	259.15	518.30	2025-12-10 08:06:46.597664	85
992	144	1597	2.000	148.21	296.42	2025-12-10 08:06:46.597664	85
993	144	164	5.000	76.52	382.60	2025-12-10 08:06:46.597664	85
994	144	54	5.000	76.97	384.85	2025-12-10 08:06:46.597664	82
995	144	57	3.000	179.88	539.64	2025-12-10 08:06:46.597664	82
996	144	58	5.000	80.65	403.25	2025-12-10 08:06:46.597664	82
997	144	92	5.000	149.88	749.40	2025-12-10 08:06:46.597664	82
998	144	103	7.000	61.40	429.80	2025-12-10 08:06:46.597664	82
999	144	105	2.000	87.18	174.36	2025-12-10 08:06:46.597664	82
1000	144	107	5.000	78.10	390.50	2025-12-10 08:06:46.597664	82
1001	144	1547	6.000	82.66	495.96	2025-12-10 08:06:46.597664	82
1002	144	140	2.000	137.32	274.64	2025-12-10 08:06:46.597664	83
1003	144	151	7.000	93.86	657.02	2025-12-10 08:06:46.597664	82
1004	144	139	10.000	136.14	1361.40	2025-12-10 08:06:46.597664	82
1005	144	125	60.000	52.98	3178.80	2025-12-10 08:06:46.597664	82
1006	144	553	6.000	80.61	483.66	2025-12-10 08:06:46.597664	84
1007	145	153	2.000	329.48	658.96	2025-12-10 09:50:56.932667	81
1825	231	720	7.000	73.64	515.48	2026-01-09 07:53:32.492415	135
1826	231	1596	1.000	183.43	183.43	2026-01-09 07:53:32.492415	135
1827	231	1600	2.000	113.78	227.56	2026-01-09 07:53:32.492415	135
1828	231	1602	20.000	75.28	1505.60	2026-01-09 07:53:32.492415	135
1829	231	1604	3.000	54.72	164.16	2026-01-09 07:53:32.492415	135
1830	231	1605	25.000	145.28	3632.00	2026-01-09 07:53:32.492415	135
1831	231	1610	14.000	65.28	913.92	2026-01-09 07:53:32.492415	135
1832	231	167	5.000	81.76	408.80	2026-01-09 07:53:32.492415	135
1833	231	724	23.000	60.28	1386.44	2026-01-09 07:53:32.492415	135
1834	231	1614	3.000	100.28	300.84	2026-01-09 07:53:32.492415	135
1835	231	728	5.000	56.28	281.40	2026-01-09 07:53:32.492415	135
1836	231	729	7.000	58.39	408.73	2026-01-09 07:53:32.492415	135
1837	231	732	5.000	123.33	616.65	2026-01-09 07:53:32.492415	135
1025	149	500	3.000	254.63	763.89	2025-12-11 08:56:15.035209	83
1029	148	1477	1.000	252.88	252.88	2025-12-11 09:56:08.785159	85
1030	148	87	5.000	69.94	349.70	2025-12-11 09:56:08.785159	82
1031	151	87	5.000	69.94	349.70	2025-12-11 09:56:27.960312	82
1032	152	63	30.000	47.38	1421.40	2025-12-12 07:30:00.586728	83
1838	231	1628	5.000	70.28	351.40	2026-01-09 07:53:32.492415	135
1839	231	1634	3.000	52.78	158.34	2026-01-09 07:53:32.492415	135
1840	231	1635	3.000	147.28	441.84	2026-01-09 07:53:32.492415	135
1036	154	1555	3.000	113.71	341.13	2025-12-12 07:45:14.786774	83
1037	154	668	5.000	73.71	368.55	2025-12-12 07:45:14.786774	83
1038	154	1558	7.000	57.01	399.07	2025-12-12 07:45:14.786774	83
1039	154	351	2.000	59.76	119.52	2025-12-12 07:45:14.786774	83
1040	154	352	2.000	84.83	169.66	2025-12-12 07:45:14.786774	83
1041	154	1567	2.000	39.12	78.24	2025-12-12 07:45:14.786774	83
1042	154	357	7.000	168.75	1181.25	2025-12-12 07:45:14.786774	83
1043	154	1573	2.000	95.14	190.28	2025-12-12 07:45:14.786774	83
1044	154	1574	1.000	78.71	78.71	2025-12-12 07:45:14.786774	83
1045	154	1575	2.000	113.26	226.52	2025-12-12 07:45:14.786774	83
1046	154	366	6.000	105.55	633.30	2025-12-12 07:45:14.786774	83
1047	154	316	25.000	54.11	1352.75	2025-12-12 07:45:14.786774	100
1048	154	319	4.000	112.78	451.12	2025-12-12 07:45:14.786774	100
1049	154	1973	1.000	134.87	134.87	2025-12-12 07:45:14.786774	100
1050	154	1980	1.000	72.98	72.98	2025-12-12 07:45:14.786774	100
1051	154	611	4.000	94.17	376.68	2025-12-12 07:45:14.786774	84
1052	154	153	20.000	328.04	6560.80	2025-12-12 07:45:14.786774	100
1053	154	613	17.000	73.72	1253.24	2025-12-12 07:45:14.786774	84
1054	154	546	6.000	182.74	1096.44	2025-12-12 07:45:14.786774	84
1055	154	625	1.000	235.25	235.25	2025-12-12 07:45:14.786774	84
1056	154	553	8.000	110.71	885.68	2025-12-12 07:45:14.786774	84
1057	154	568	4.000	61.46	245.84	2025-12-12 07:45:14.786774	84
1058	154	571	7.000	82.49	577.43	2025-12-12 07:45:14.786774	84
1059	154	573	2.000	83.20	166.40	2025-12-12 07:45:14.786774	84
1060	154	1503	1.000	204.04	204.04	2025-12-12 07:45:14.786774	84
1061	154	633	6.000	277.88	1667.28	2025-12-12 07:45:14.786774	100
1062	154	591	5.000	51.60	258.00	2025-12-12 07:45:14.786774	84
1063	154	594	6.000	69.73	418.38	2025-12-12 07:45:14.786774	84
1064	155	579	15.000	143.61	2154.15	2025-12-12 07:46:51.087865	84
1065	155	157	20.000	51.22	1024.40	2025-12-12 07:46:51.087865	100
1066	155	58	6.000	82.11	492.66	2025-12-12 07:46:51.087865	82
1067	155	103	10.000	64.09	640.90	2025-12-12 07:46:51.087865	82
1068	155	105	2.000	87.25	174.50	2025-12-12 07:46:51.087865	82
1069	155	111	3.000	307.77	923.31	2025-12-12 07:46:51.087865	82
1070	155	705	2.000	169.13	338.26	2025-12-12 07:46:51.087865	82
1071	155	119	2.000	279.25	558.50	2025-12-12 07:46:51.087865	82
1072	155	130	6.000	105.19	631.14	2025-12-12 07:46:51.087865	82
1073	155	531	15.000	51.62	774.30	2025-12-12 07:46:51.087865	84
1074	155	1561	47.000	55.13	2591.11	2025-12-12 07:46:51.087865	83
1075	155	194	57.000	255.77	14578.89	2025-12-12 07:46:51.087865	100
1076	155	73	2.000	169.93	339.86	2025-12-12 07:46:51.087865	82
1077	155	281	6.000	67.37	404.22	2025-12-12 07:46:51.087865	100
1078	155	220	10.000	257.38	2573.80	2025-12-12 07:46:51.087865	100
1079	155	221	2.000	183.33	366.66	2025-12-12 07:46:51.087865	100
1080	155	1688	1.000	233.89	233.89	2025-12-12 07:46:51.087865	100
1081	155	144	1.000	94.75	94.75	2025-12-12 07:46:51.087865	100
1082	156	1562	25.000	38.03	950.75	2025-12-12 07:46:56.612574	87
1083	156	1561	21.000	55.10	1157.10	2025-12-12 07:46:56.612574	87
1087	157	57	5.000	182.66	913.30	2025-12-13 06:49:34.640865	82
1091	158	57	5.000	182.66	913.30	2025-12-13 08:42:45.990937	82
1092	158	56	5.000	98.01	490.05	2025-12-13 08:42:45.990937	82
1093	158	63	20.000	47.38	947.60	2025-12-13 08:42:45.990937	102
1094	160	1560	35.000	51.99	1819.65	2025-12-15 06:08:01.28482	102
1095	160	153	20.000	328.04	6560.80	2025-12-15 06:08:01.28482	100
1096	160	1564	5.000	45.15	225.75	2025-12-15 06:08:01.28482	102
1097	160	1566	5.000	30.78	153.90	2025-12-15 06:08:01.28482	102
1098	160	670	5.000	61.37	306.85	2025-12-15 06:08:01.28482	102
1099	160	353	4.000	82.45	329.80	2025-12-15 06:08:01.28482	102
1100	160	357	4.000	166.30	665.20	2025-12-15 06:08:01.28482	102
1101	160	362	5.000	79.96	399.80	2025-12-15 06:08:01.28482	102
1102	160	675	7.000	104.24	729.68	2025-12-15 06:08:01.28482	102
1103	160	678	5.000	55.70	278.50	2025-12-15 06:08:01.28482	102
1104	160	1577	5.000	118.37	591.85	2025-12-15 06:08:01.28482	102
1105	160	1578	5.000	51.16	255.80	2025-12-15 06:08:01.28482	102
1106	160	378	4.000	45.19	180.76	2025-12-15 06:08:01.28482	102
1107	160	683	3.000	64.99	194.97	2025-12-15 06:08:01.28482	102
1108	160	1584	4.000	51.58	206.32	2025-12-15 06:08:01.28482	102
1109	160	519	6.000	90.08	540.48	2025-12-15 06:08:01.28482	103
1110	160	532	2.000	85.20	170.40	2025-12-15 06:08:01.28482	103
1111	160	546	4.000	179.74	718.96	2025-12-15 06:08:01.28482	103
1112	160	547	4.000	189.84	759.36	2025-12-15 06:08:01.28482	103
1113	160	548	3.000	90.79	272.37	2025-12-15 06:08:01.28482	103
1114	160	556	3.000	130.33	390.99	2025-12-15 06:08:01.28482	103
1115	160	558	5.000	77.98	389.90	2025-12-15 06:08:01.28482	103
1116	160	572	3.000	129.82	389.46	2025-12-15 06:08:01.28482	103
1117	160	1508	3.000	150.10	450.30	2025-12-15 06:08:01.28482	103
1118	160	1507	3.000	104.84	314.52	2025-12-15 06:08:01.28482	103
1119	160	592	8.000	53.40	427.20	2025-12-15 06:08:01.28482	103
1120	161	337	120.000	50.60	6072.00	2025-12-15 06:08:49.851875	103
1121	161	531	75.000	51.08	3831.00	2025-12-15 06:08:49.851875	103
1123	162	153	20.000	329.10	6582.00	2025-12-15 06:10:42.665758	101
1124	163	153	10.000	356.26	3562.60	2025-12-15 06:38:57.424506	100
1126	165	337	20.000	50.82	1016.40	2025-12-15 08:20:02.608866	87
1127	164	56	5.000	98.01	490.05	2025-12-15 11:54:32.303675	82
1128	164	63	20.000	47.38	947.60	2025-12-15 11:54:32.303675	102
1129	166	305	20.000	63.80	1276.00	2025-12-16 07:58:36.38921	100
1130	166	688	30.000	51.22	1536.60	2025-12-16 07:58:36.38921	100
1131	166	408	8.000	156.10	1248.80	2025-12-16 07:58:36.38921	102
1132	166	400	5.000	81.61	408.05	2025-12-16 07:58:36.38921	102
1133	166	398	5.000	120.62	603.10	2025-12-16 07:58:36.38921	102
1134	166	157	20.000	51.22	1024.40	2025-12-16 07:58:36.38921	100
1135	166	206	10.000	98.69	986.90	2025-12-16 07:58:36.38921	100
1136	166	205	10.000	67.88	678.80	2025-12-16 07:58:36.38921	100
1137	166	52	3.000	62.66	187.98	2025-12-16 07:58:36.38921	82
1138	166	700	8.000	85.79	686.32	2025-12-16 07:58:36.38921	82
1139	166	53	2.000	80.93	161.86	2025-12-16 07:58:36.38921	82
1140	166	54	8.000	78.46	627.68	2025-12-16 07:58:36.38921	82
1141	166	56	5.000	98.11	490.55	2025-12-16 07:58:36.38921	82
1142	166	57	3.000	182.72	548.16	2025-12-16 07:58:36.38921	82
1143	166	74	10.000	82.67	826.70	2025-12-16 07:58:36.38921	82
1144	166	85	12.000	87.51	1050.12	2025-12-16 07:58:36.38921	82
1145	166	91	10.000	57.56	575.60	2025-12-16 07:58:36.38921	82
1146	166	93	10.000	163.16	1631.60	2025-12-16 07:58:36.38921	82
1147	166	94	10.000	119.68	1196.80	2025-12-16 07:58:36.38921	82
1148	166	102	10.000	101.15	1011.50	2025-12-16 07:58:36.38921	82
1149	166	107	6.000	80.53	483.18	2025-12-16 07:58:36.38921	82
1150	166	105	3.000	87.20	261.60	2025-12-16 07:58:36.38921	82
1151	166	122	12.000	71.06	852.72	2025-12-16 07:58:36.38921	82
1152	166	130	6.000	96.85	581.10	2025-12-16 07:58:36.38921	82
1153	166	142	5.000	85.34	426.70	2025-12-16 07:58:36.38921	82
1841	231	1639	3.000	108.52	325.56	2026-01-09 07:53:32.492415	135
1842	231	1640	1.000	235.28	235.28	2026-01-09 07:53:32.492415	135
1843	231	736	1.000	170.28	170.28	2026-01-09 07:53:32.492415	135
1844	231	1651	8.000	73.43	587.44	2026-01-09 07:53:32.492415	135
1158	168	337	20.000	50.82	1016.40	2025-12-16 09:15:25.596099	87
1845	231	1658	6.000	88.36	530.16	2026-01-09 07:53:32.492415	135
1160	169	56	5.000	101.96	509.80	2025-12-16 10:16:16.327887	82
1161	169	424	2.000	179.55	359.10	2025-12-16 10:16:16.327887	102
1162	169	379	6.000	145.96	875.76	2025-12-16 10:16:16.327887	102
1163	169	476	10.000	140.21	1402.10	2025-12-16 10:16:16.327887	102
1164	170	359	5.000	95.13	475.65	2025-12-16 10:56:02.877584	101
1165	170	638	5.000	44.05	220.25	2025-12-16 10:56:02.877584	101
1166	170	580	5.000	211.77	1058.85	2025-12-16 10:56:02.877584	101
1846	231	1660	8.000	83.71	669.68	2026-01-09 07:53:32.492415	135
1847	231	1669	2.000	89.77	179.54	2026-01-09 07:53:32.492415	135
1848	231	1672	4.000	78.57	314.28	2026-01-09 07:53:32.492415	135
1849	231	204	66.000	65.88	4348.08	2026-01-09 07:53:32.492415	135
1850	231	1732	4.000	53.15	212.60	2026-01-09 07:53:32.492415	135
1172	174	56	30.000	101.96	3058.80	2025-12-17 06:54:01.664319	82
1173	175	337	10.000	50.82	508.20	2025-12-17 10:49:41.587598	87
1851	231	234	4.000	51.76	207.04	2026-01-09 07:53:32.492415	135
1852	231	765	1.000	83.63	83.63	2026-01-09 07:53:32.492415	135
1176	176	204	175.000	65.95	11541.25	2025-12-18 08:19:58.811281	100
1177	176	63	128.000	47.14	6033.92	2025-12-18 08:19:58.811281	82
1178	177	345	4.000	85.95	343.80	2025-12-18 08:21:50.183341	102
1179	177	348	5.000	103.98	519.90	2025-12-18 08:21:50.183341	102
1180	177	1563	7.000	44.96	314.72	2025-12-18 08:21:50.183341	102
1181	177	1565	5.000	41.05	205.25	2025-12-18 08:21:50.183341	102
1182	177	351	4.000	57.37	229.48	2025-12-18 08:21:50.183341	102
1183	177	671	2.000	111.34	222.68	2025-12-18 08:21:50.183341	102
1184	177	354	5.000	70.02	350.10	2025-12-18 08:21:50.183341	102
1185	177	1572	6.000	43.34	260.04	2025-12-18 08:21:50.183341	102
1186	177	675	7.000	104.24	729.68	2025-12-18 08:21:50.183341	102
1187	177	366	5.000	103.83	519.15	2025-12-18 08:21:50.183341	102
1188	177	1579	2.000	90.55	181.10	2025-12-18 08:21:50.183341	102
1189	177	682	6.000	76.34	458.04	2025-12-18 08:21:50.183341	102
1190	177	611	3.000	94.12	282.36	2025-12-18 08:21:50.183341	103
1191	177	613	5.000	74.45	372.25	2025-12-18 08:21:50.183341	103
1192	177	520	5.000	51.76	258.80	2025-12-18 08:21:50.183341	103
1193	177	524	9.000	69.69	627.21	2025-12-18 08:21:50.183341	103
1194	177	546	7.000	187.86	1315.02	2025-12-18 08:21:50.183341	103
1195	177	625	1.000	233.48	233.48	2025-12-18 08:21:50.183341	103
1196	177	553	7.000	82.34	576.38	2025-12-18 08:21:50.183341	103
1197	177	1489	2.000	113.77	227.54	2025-12-18 08:21:50.183341	103
1198	177	563	4.000	59.41	237.64	2025-12-18 08:21:50.183341	103
1199	177	630	9.000	54.03	486.27	2025-12-18 08:21:50.183341	103
1200	177	573	2.000	81.25	162.50	2025-12-18 08:21:50.183341	103
1201	177	591	5.000	49.72	248.60	2025-12-18 08:21:50.183341	103
1202	177	515	20.000	83.94	1678.80	2025-12-18 08:21:50.183341	103
1203	177	153	20.000	356.26	7125.20	2025-12-18 08:21:50.183341	100
1204	178	471	4.000	279.70	1118.80	2025-12-18 08:23:41.185034	102
1205	178	58	10.000	83.73	837.30	2025-12-18 08:23:41.185034	82
1206	178	85	10.000	88.04	880.40	2025-12-18 08:23:41.185034	82
1207	178	84	8.000	57.37	458.96	2025-12-18 08:23:41.185034	82
1208	178	97	6.000	154.29	925.74	2025-12-18 08:23:41.185034	82
1209	178	100	1.000	158.29	158.29	2025-12-18 08:23:41.185034	82
1210	178	109	15.000	85.36	1280.40	2025-12-18 08:23:41.185034	82
1211	178	114	5.000	106.85	534.25	2025-12-18 08:23:41.185034	82
1212	178	1538	6.000	79.26	475.56	2025-12-18 08:23:41.185034	82
1213	178	122	30.000	71.26	2137.80	2025-12-18 08:23:41.185034	82
1214	178	123	6.000	60.57	363.42	2025-12-18 08:23:41.185034	82
1215	178	1541	10.000	78.68	786.80	2025-12-18 08:23:41.185034	82
1216	178	139	10.000	129.35	1293.50	2025-12-18 08:23:41.185034	82
1217	178	151	10.000	93.98	939.80	2025-12-18 08:23:41.185034	82
1218	178	130	8.000	110.43	883.44	2025-12-18 08:23:41.185034	82
1219	178	144	6.000	98.77	592.62	2025-12-18 08:23:41.185034	82
1220	178	171	4.000	50.80	203.20	2025-12-18 08:23:41.185034	100
1221	178	175	6.000	95.83	574.98	2025-12-18 08:23:41.185034	100
1222	178	178	1.000	205.75	205.75	2025-12-18 08:23:41.185034	100
1223	178	179	1.000	210.89	210.89	2025-12-18 08:23:41.185034	100
1224	178	184	3.000	106.05	318.15	2025-12-18 08:23:41.185034	100
1881	236	63	25.000	45.80	1145.00	2026-01-10 06:49:13.626657	134
1894	239	459	1.000	0.10	0.10	2026-01-12 06:10:24.784102	136
1227	180	57	5.000	190.38	951.90	2025-12-18 10:55:37.968152	82
1228	180	63	10.000	47.38	473.80	2025-12-18 10:55:37.968152	102
1233	182	63	20.000	47.14	942.80	2025-12-19 07:43:19.360469	87
1234	183	592	5.000	53.22	266.10	2025-12-19 07:43:42.199327	101
1235	184	153	5.000	356.26	1781.30	2025-12-19 07:46:45.797709	100
1237	186	153	10.000	356.26	3562.60	2025-12-20 10:03:20.176221	100
1241	187	153	5.000	366.47	1832.35	2025-12-20 12:59:29.300372	101
1242	187	515	5.000	85.97	429.85	2025-12-20 12:59:29.300372	101
1243	187	529	1.000	254.29	254.29	2025-12-20 12:59:29.300372	101
1244	187	614	1.000	0.01	0.01	2025-12-20 12:59:29.300372	101
1245	187	614	2.000	0.01	0.02	2025-12-20 12:59:29.300372	101
1246	188	357	6.000	166.30	997.80	2025-12-22 07:15:32.69511	102
1247	188	362	6.000	79.96	479.76	2025-12-22 07:15:32.69511	102
1248	188	611	4.000	91.46	365.84	2025-12-22 07:15:32.69511	103
1249	188	524	11.000	66.46	731.06	2025-12-22 07:15:32.69511	103
1250	188	519	8.000	90.58	724.64	2025-12-22 07:15:32.69511	103
1251	188	520	6.000	51.74	310.44	2025-12-22 07:15:32.69511	103
1252	188	337	50.000	51.60	2580.00	2025-12-22 07:15:32.69511	103
1253	188	1473	8.000	61.46	491.68	2025-12-22 07:15:32.69511	103
1254	188	548	2.000	92.61	185.22	2025-12-22 07:15:32.69511	103
1255	188	556	2.000	130.98	261.96	2025-12-22 07:15:32.69511	103
1256	188	630	13.000	51.46	668.98	2025-12-22 07:15:32.69511	103
1257	188	568	10.000	56.52	565.20	2025-12-22 07:15:32.69511	103
1258	188	572	2.000	132.03	264.06	2025-12-22 07:15:32.69511	103
1259	188	1508	2.000	152.45	304.90	2025-12-22 07:15:32.69511	103
1260	188	1507	2.000	96.13	192.26	2025-12-22 07:15:32.69511	103
1261	188	587	3.000	68.59	205.77	2025-12-22 07:15:32.69511	103
1262	188	1511	5.000	152.41	762.05	2025-12-22 07:15:32.69511	103
1263	188	594	7.000	69.76	488.32	2025-12-22 07:15:32.69511	103
1264	188	372	30.000	61.04	1831.20	2025-12-22 07:15:32.69511	102
1265	189	484	6.000	49.80	298.80	2025-12-22 07:17:46.996753	102
1266	189	865	3.000	90.38	271.14	2025-12-22 07:17:46.996753	102
1267	189	478	6.000	60.86	365.16	2025-12-22 07:17:46.996753	102
1268	189	487	3.000	255.12	765.36	2025-12-22 07:17:46.996753	102
1269	189	1906	2.000	99.75	199.50	2025-12-22 07:17:46.996753	102
1270	189	495	2.000	230.08	460.16	2025-12-22 07:17:46.996753	102
1271	189	757	1.000	137.43	137.43	2025-12-22 07:17:46.996753	100
1272	189	758	1.000	62.43	62.43	2025-12-22 07:17:46.996753	100
1273	189	227	5.000	72.43	362.15	2025-12-22 07:17:46.996753	100
1274	189	229	2.000	187.43	374.86	2025-12-22 07:17:46.996753	100
1275	189	1732	1.000	57.43	57.43	2025-12-22 07:17:46.996753	100
1276	189	764	2.000	137.43	274.86	2025-12-22 07:17:46.996753	100
1277	189	234	3.000	55.43	166.29	2025-12-22 07:17:46.996753	100
1278	189	765	1.000	87.43	87.43	2025-12-22 07:17:46.996753	100
1279	189	1613	1.000	72.07	72.07	2025-12-22 07:17:46.996753	100
1280	189	700	4.000	89.98	359.92	2025-12-22 07:17:46.996753	82
1281	189	52	3.000	75.76	227.28	2025-12-22 07:17:46.996753	82
1282	189	54	10.000	89.03	890.30	2025-12-22 07:17:46.996753	82
1283	189	56	7.000	101.91	713.37	2025-12-22 07:17:46.996753	82
1284	189	57	6.000	189.92	1139.52	2025-12-22 07:17:46.996753	82
1285	189	72	2.000	162.66	325.32	2025-12-22 07:17:46.996753	82
1286	189	93	8.000	167.27	1338.16	2025-12-22 07:17:46.996753	82
1287	189	94	10.000	120.03	1200.30	2025-12-22 07:17:46.996753	82
1288	189	102	7.000	103.67	725.69	2025-12-22 07:17:46.996753	82
1289	189	103	8.000	63.88	511.04	2025-12-22 07:17:46.996753	82
1290	189	107	7.000	86.22	603.54	2025-12-22 07:17:46.996753	82
1291	189	112	5.000	108.56	542.80	2025-12-22 07:17:46.996753	82
1292	189	705	1.000	167.22	167.22	2025-12-22 07:17:46.996753	82
1293	189	117	2.000	146.17	292.34	2025-12-22 07:17:46.996753	82
1294	189	1541	7.000	78.03	546.21	2025-12-22 07:17:46.996753	82
1295	189	58	10.000	83.43	834.30	2025-12-22 07:17:46.996753	82
1296	189	63	25.000	47.00	1175.00	2025-12-22 07:17:46.996753	82
1853	232	610	1.000	115.59	115.59	2026-01-09 07:54:44.887208	137
1298	191	570	2.000	302.75	605.50	2025-12-22 09:17:31.748115	100
1299	192	153	1.000	366.47	366.47	2025-12-22 16:07:26.699892	101
1300	192	515	13.000	85.97	1117.61	2025-12-22 16:07:26.699892	101
1854	232	519	4.000	91.00	364.00	2026-01-09 07:54:44.887208	137
1302	194	153	5.000	356.26	1781.30	2025-12-23 08:06:19.98129	100
1304	196	1465	2.000	111.85	223.70	2025-12-23 10:53:05.102637	103
1305	196	153	12.000	328.04	3936.48	2025-12-23 10:53:05.102637	100
1306	196	515	15.000	81.88	1228.20	2025-12-23 10:53:05.102637	103
1307	196	529	4.000	256.28	1025.12	2025-12-23 10:53:05.102637	103
1308	196	547	4.000	191.72	766.88	2025-12-23 10:53:05.102637	103
1309	196	548	3.000	92.61	277.83	2025-12-23 10:53:05.102637	103
1310	196	550	6.000	67.75	406.50	2025-12-23 10:53:05.102637	103
1311	196	553	5.000	81.68	408.40	2025-12-23 10:53:05.102637	103
1312	196	627	2.000	143.20	286.40	2025-12-23 10:53:05.102637	103
1313	196	1489	2.000	106.46	212.92	2025-12-23 10:53:05.102637	103
1314	196	1490	2.000	61.46	122.92	2025-12-23 10:53:05.102637	103
1315	196	571	5.000	82.25	411.25	2025-12-23 10:53:05.102637	103
1316	196	574	2.000	232.45	464.90	2025-12-23 10:53:05.102637	103
1317	196	575	3.000	330.46	991.38	2025-12-23 10:53:05.102637	103
1318	196	1503	1.000	202.39	202.39	2025-12-23 10:53:05.102637	103
1319	196	582	2.000	130.95	261.90	2025-12-23 10:53:05.102637	103
1320	196	1514	2.000	81.46	162.92	2025-12-23 10:53:05.102637	103
