1038	1	\N	TRANS-MRKU3429380-1764656692093	Payment	2025-12-02	Transport fees for container MRKU3429380	8200.00	f	2025-12-02 06:24:52.094791	\N	2026-01-06 13:14:19.389
2325	8	122	SALES-1767795743488	Sales	2026-01-07	POS Import - 43 items	11205.00	f	2026-01-07 14:22:23.488487	Kinshasa#2	\N
1039	1	\N	DUTY-MRSU6491103-1764656744696	Payment	2025-12-02	Duties for container MRSU6491103	8500.00	f	2025-12-02 06:25:44.697625	\N	2026-01-06 13:14:19.389
1040	1	\N	OFFICE-MRSU6491103-1764656744783	Payment	2025-12-02	Office charges for container MRSU6491103	3000.00	f	2025-12-02 06:25:44.784546	\N	2026-01-06 13:14:19.389
2387	1	\N	PAYMENT-1767873674619	Payment	2026-01-03	\N	5064.00	f	2026-01-08 12:01:14.620144	\N	\N
1041	1	\N	TRANS-MRSU6491103-1764656744786	Payment	2025-12-02	Transport fees for container MRSU6491103	8200.00	f	2025-12-02 06:25:44.787894	\N	2026-01-06 13:14:19.389
2448	1	\N	PAYMENT-1767942050386	Payment	2026-01-07	\N	90520.00	f	2026-01-09 07:00:50.386683	\N	\N
2506	1	\N	PAYMENT-1767965400584	Payment	2026-01-09	\N	190.00	f	2026-01-09 13:30:00.584625	\N	\N
607	1	\N	PO-PO-2024-001-1763638205604	Purchase	2025-11-20	Purchase Order PO-2024-001 - Container MSKU1445038	36803.95	f	2025-11-20 11:30:05.604485	\N	\N
1045	1	\N	TRANSFER-1764665069149	StockTransfer	2025-09-10	Stock transfer from Hadi 1 to Kolwezi 1	140.70	f	2025-12-02 08:43:58.019527	\N	2026-01-06 13:14:19.389
1049	1	\N	DUTY-TCNU2539933-1764674523081	Payment	2025-12-02	Duties for container TCNU2539933	8500.00	f	2025-12-02 11:22:03.083355	\N	2026-01-06 13:14:19.389
1050	1	\N	OFFICE-TCNU2539933-1764674523089	Payment	2025-12-02	Office charges for container TCNU2539933	3000.00	f	2025-12-02 11:22:03.09128	\N	2026-01-06 13:14:19.389
1051	1	\N	TRANS-TCNU2539933-1764674523096	Payment	2025-12-02	Transport fees for container TCNU2539933	7400.00	f	2025-12-02 11:22:03.098315	\N	2026-01-06 13:14:19.389
1053	1	\N	TRANSFER-1764675035936	StockTransfer	2024-10-24	Stock transfer from Kolwezi 1 to Hadi 1	492.45	f	2025-12-02 11:30:04.910811	\N	2026-01-06 13:14:19.389
2224	8	\N	PO-PO-2024-001-1767565885297	Purchase	2026-01-04	Purchase Order PO-2024-001 - Container TCNU1191838 (Offloaded)	41923.00	f	2026-01-04 22:31:25.298467	\N	\N
614	1	\N	PO-PO-2024-001-1763640355308	Purchase	2025-11-20	Purchase Order PO-2024-001 - Container MRKU5252708	30927.38	f	2025-11-20 12:05:55.309942	\N	\N
1055	1	\N	RECEIPT-1764676621484	Receipt	2025-12-02	PAID FROM ABDALLAH INTO TMB BANK\nBALANCE LEFT $10K	10000.00	f	2025-12-02 11:57:01.486265	\N	2026-01-06 13:14:19.389
1057	1	\N	TRANSFER-1764679258949	StockTransfer	2025-12-02	Stock transfer from Hadi 1 to Hadi 2	807.00	f	2025-12-02 12:40:28.00559	\N	2026-01-06 13:14:19.389
2566	1	136	SALES-1768218142363	Sales	2026-01-12	POS Import - 11 items	3890.00	f	2026-01-12 11:42:22.362594	Hadi 3	\N
2063	1	\N	TRANSFER-1767094021344	StockTransfer	2025-12-30	Stock transfer from Kolwezi 1 to Hadi 1	626.50	f	2025-12-30 11:27:02.033335	\N	2026-01-06 13:14:19.389
2621	1	138	STI-0008	Stock Transfer	2026-01-13	Multi-source Stock Transfer Import (37 items)	25144.97	f	2026-01-14 06:55:13.606628	Kolwezi 2	\N
2067	1	\N	PAYMENT-1767098859134	Payment	2025-12-30	\N	40000.00	f	2025-12-30 12:47:39.134634	\N	2026-01-06 13:14:19.389
536	1	\N	PAYMENT-1763475019218	Payment	2025-11-18	Payment voucher	50900.00	f	2025-11-18 14:09:51.421669	\N	2026-01-07 08:31:44.093
630	1	\N	PAYMENT-1763645748242	Payment	2025-11-20	\N	15000.00	f	2025-11-20 13:35:48.242612	\N	2026-01-06 13:01:25.494
535	1	\N	RECEIPT-1763475000458	Receipt	2025-11-18	Receipt voucher	39400.00	f	2025-11-18 14:09:32.671008	\N	2026-01-07 08:31:44.102
1078	1	\N	PAYMENT-1764685906047	Payment	2025-12-02	\N	47890.00	f	2025-12-02 14:31:46.048316	\N	2026-01-07 08:31:44.607
1077	1	\N	RECEIPT-1764685855921	Receipt	2025-12-02	\N	62390.00	f	2025-12-02 14:30:55.922224	\N	2026-01-07 08:31:44.688
2326	8	\N	PAYMENT-1767796023718	Payment	2026-01-07	\N	24412.00	f	2026-01-07 14:27:03.720016	\N	\N
628	1	\N	PAYMENT-1763645419273	Payment	2025-11-20	\N	1385.00	f	2025-11-20 13:30:19.272999	\N	2026-01-06 13:12:39.091
1131	1	\N	PAYMENT-1764766767638	Payment	2025-12-03	\N	2850.00	f	2025-12-03 12:59:27.641307	\N	2026-01-06 13:12:39.309
2388	1	\N	PAYMENT-1767873694520	Payment	2026-01-03	\N	15000.00	f	2026-01-08 12:01:34.521234	\N	\N
527	1	\N	TRANSFER-1763472580235	StockTransfer	2025-11-18	Stock transfer from Hadi 5 to Hadi 4	1264.40	f	2025-11-18 13:29:12.406431	\N	2026-01-06 13:14:19.389
533	1	\N	RECEIPT-1763474979464	Receipt	2025-11-18	Receipt voucher	35625.00	f	2025-11-18 14:09:11.686007	\N	2026-01-06 13:14:19.389
2449	1	\N	PAYMENT-1767942140194	Payment	2026-01-07	PAPIER DUPLICATEUR HADI#1\t$7\t 17,000 \nREDCUTION HADI#1\t$6\t 14,000 \nOFFLODING EXP HADI#3(T422)\t$139\t 320,000 \nTRAVAILLEURES HADI#2\t$9\t 20,000 \nELASTIQUE HADI#2\t$4\t 10,000 \nREDUCTION HADI#2\t$2\t 5,000 \nMOTO\t$2\t 4,000 \nCADEAU CAISSIRE HADI#2\t$20\t\nTRAVAILLEURES HADI#1\t$9\t 21,000 \nTRANASPORT TINA + CELIA BUREAU\t$7\t 15,000 \nENVIRONNEMENT DURABLE(3 MOIS)\t$43\t 100,000	556.00	f	2026-01-09 07:02:20.194397	\N	\N
621	1	\N	OFFICE-HASU4556550-1763642003088	Payment	2025-11-20	Office charges for container HASU4556550	2000.00	f	2025-11-20 12:33:23.089559	\N	2026-01-06 13:14:19.389
622	1	\N	TRANS-HASU4556550-1763642003092	Payment	2025-11-20	Transport fees for container HASU4556550	8200.00	f	2025-11-20 12:33:23.093568	\N	2026-01-06 13:14:19.389
624	1	\N	TRANSFER-1763642415798	StockTransfer	2025-11-20	Stock transfer from Kolwezi 2 to Kolwezi 1	491.18	f	2025-11-20 12:39:47.097127	\N	2026-01-06 13:14:19.389
2507	8	120	SALES-1767971090315	Sales	2026-01-09	POS Import - 43 items	9750.00	f	2026-01-09 15:04:50.315093	Kinshasa#1	\N
1071	1	\N	PAYMENT-1764683943796	Payment	2025-12-02	 office charge \t\t$500\t\n savings  \t\t$3,000\t\n shamas \t\t$20,000\t\n camion \t\t$500\t\n geon \t\t$20\t\n dechargement \t\t$109\t255000\n sila construction \t\t$1,000\t\n fadel  \t\t$1,500\t\n client \t\t$6\t15000\n moto soficom \t\t$4\t10000\n mohmad trns \t\t$4\t10000\n	26643.00	f	2025-12-02 13:59:03.797249	\N	2026-01-06 13:14:19.389
1072	1	\N	CONSUMPTION-1764684228567	Consumption	2025-12-02	Stock consumption at Hadi 4	255.39	f	2025-12-02 14:03:17.611374	\N	2026-01-06 13:14:19.389
1073	1	\N	PRODUCTION-1764684261342	Production	2025-12-02	Stock production at Hadi 4	481.92	f	2025-12-02 14:03:50.88339	\N	2026-01-06 13:14:19.389
2226	8	\N	PO-PO-2024-001-1767566189196	Purchase	2026-01-04	Purchase Order PO-2024-001 - Container TCKU6427027 (Offloaded)	51433.25	f	2026-01-04 22:36:29.19754	\N	\N
2567	10	133	SALES-1768218178372	Sales	2026-01-12	POS Sale at Kolwezi	680.00	f	2026-01-12 11:42:58.382855	Kolwezi	\N
2622	1	139	STI-0009	Stock Transfer	2026-01-13	Multi-source Stock Transfer Import (49 items)	30009.03	f	2026-01-14 06:57:45.386726	Kolwezi	\N
1076	1	\N	RECEIPT-1764685838206	Receipt	2025-12-02	\N	55565.00	f	2025-12-02 14:30:38.207355	\N	2026-01-06 13:14:19.389
1079	1	\N	PAYMENT-1764686014292	Payment	2025-12-02	AVANCE CAMION KOLWEZI\t$350\t\nNR\t$10\t\nFOOD ERNESTTE\t$8\t 20,000 \nDIFF TAUX HADI#1(300$)\t$19\t 45,000 \nOFFLODING EXP HADI#1(AIE9638 ZM)\t$133\t 320,000 \nCHARGEMNET CAMION KOLWEZI\t$21\t 50,000 \nTAXI\t$4\t 10,000 \nOFFLODING EXP HADI#3(T906)\t$146\t 350,000 \nUNITES PATRON\t$20\t\nDIFF TAUX HADI#2\t$8\t 20,000 \nEAU PATRON HIER\t$33\t 80,000 \nMOTO\t$2\t 4,000 \nPLOMBIER BUREUA\t$42\t 100,000 \nREDUCTION HADI#1\t$7\t 16,000 \nDIFF TAUX HADI#4\t$8\t 20,000 \nOFFLODING EXP HADI#4\t$146\t 350,000 \n	1257.00	f	2025-12-02 14:33:34.292512	\N	2026-01-06 13:14:19.389
1086	1	\N	TRANSFER-1764704893838	StockTransfer	2025-12-02	Stock transfer from Hadi 2 to Hadi 4	1264.40	f	2025-12-02 19:48:14.518245	\N	2026-01-06 13:14:19.389
1089	1	\N	PO-PO-2024-001-1764747317790	Purchase	2025-09-01	Purchase Order PO-2024-001 - Container MRSU6219076	43961.00	f	2025-12-03 07:35:17.790261	\N	2026-01-06 13:14:19.389
1097	1	\N	TRANSFER-1764748669132	StockTransfer	2025-12-03	Stock transfer from Hadi 2 to Hadi 4	605.50	f	2025-12-03 07:57:17.953838	\N	2026-01-06 13:14:19.389
1098	1	\N	PO-PO-2024-001-1764748829794	Purchase	2025-10-02	Purchase Order PO-2024-001 - Container SUDU8783956	36652.50	f	2025-12-03 08:00:29.794278	\N	2026-01-06 13:14:19.389
1104	1	\N	PO-PO-2024-001-1764749276097	Purchase	2025-09-19	Purchase Order PO-2024-001 - Container MRSU3987770	38262.65	f	2025-12-03 08:07:56.096846	\N	2026-01-06 13:14:19.389
678	1	\N	PO-PO-2024-001-1763796955602	Purchase	2025-11-22	Purchase Order PO-2024-001 - Container MRKU4782220	42931.50	f	2025-11-22 07:35:55.603558	\N	\N
674	1	\N	PO-PO-2024-001-1763740171090	Purchase	2025-11-21	Purchase Order PO-2024-001 - Container TIIU5533389	39373.25	f	2025-11-21 15:49:31.090909	\N	\N
1119	1	\N	DUTY-TCNU3490648-1764758074092	Payment	2025-12-03	Duties for container TCNU3490648	8500.00	f	2025-12-03 10:34:34.09353	\N	2026-01-06 13:14:19.389
1120	1	\N	OFFICE-TCNU3490648-1764758074099	Payment	2025-12-03	Office charges for container TCNU3490648	3000.00	f	2025-12-03 10:34:34.100362	\N	2026-01-06 13:14:19.389
1121	1	\N	TRANS-TCNU3490648-1764758074105	Payment	2025-12-03	Transport fees for container TCNU3490648	8000.00	f	2025-12-03 10:34:34.106348	\N	2026-01-06 13:14:19.389
1122	1	\N	TRANSFER-1764758424548	StockTransfer	2025-12-03	Stock transfer from Kolwezi 2 to Kolwezi 1	1017.63	f	2025-12-03 10:39:53.430323	\N	2026-01-06 13:14:19.389
1140	1	\N	PAYMENT-1764769397462	Payment	2025-12-03	SHAMAS\t\t$  33,000 \nNCA\t\t$  8,500 \nTRH\t\t$  15,000 \nNAHLI\t\t$  8,500 \nDAKIK CONTINETAL\t\t$  10,000 \nFARHAT\t\t$  33,745 \n\n	108745.00	f	2025-12-03 13:43:17.462971	\N	2026-01-07 08:31:44.694
1213	1	\N	PAYMENT-1764862823577	Payment	2025-12-04	\N	30000.00	f	2025-12-04 15:40:23.576678	\N	2026-01-06 13:02:29.466
1139	1	\N	RECEIPT-1764769352885	Receipt	2025-12-03	\N	70245.00	f	2025-12-03 13:42:32.886691	\N	2026-01-07 08:31:44.699
1229	1	\N	RECEIPT-1764939126107	Receipt	2025-12-05	\N	23230.00	f	2025-12-05 12:52:06.108233	\N	2026-01-06 13:03:23.023
2291	8	\N	DUTY-CMAU9415933-1767628625400	Payment	2026-01-03	Duties for container CMAU9415933	16100.00	f	2026-01-05 15:57:05.401056	\N	\N
1235	1	\N	PAYMENT-1764942208371	Payment	2025-12-05	\N	3790.00	f	2025-12-05 13:43:28.371192	\N	2026-01-06 13:12:39.391
2292	8	\N	OFFICE-CMAU9415933-1767628625404	Payment	2026-01-03	Office charges for container CMAU9415933	3000.00	f	2026-01-05 15:57:05.405046	\N	\N
2327	1	\N	SA-1767813844236	Payment	2026-01-07	Salary advance for AGATH .	50.00	f	2026-01-07 19:24:04.238642	\N	2026-01-07 19:24:14.034
2228	8	\N	PO-PO-2024-001-1767566321293	Purchase	2026-01-04	Purchase Order PO-2024-001 - Container TCLU9692649 (Offloaded)	44416.90	f	2026-01-04 22:38:41.294282	\N	\N
538	1	\N	PAYMENT-1763475264528	Payment	2025-11-18	CADEAU CAISSIER\t$50\t\nLAVAGE VOITURE 10 JOURS\t$10\t\nAVANCE CAMION KOLWEZI\t$350\t\nNR\t$10\t\nFOOD GEANT\t$8\t 20,000 \nSERVICES HABITAT HADI#1\t$175\t\nOFFLODING EXP HADI#3(T716)\t$146\t 350,000 \nCHARGEMET CAMION KOLWEZI\t$17\t 40,000 \nDIFF TAUX HADI#2\t$8\t 20,000 \nTRAVAILLEURES HADI#2\t$18\t 42,000 \nMOTO\t$2\t 4,000 \nOFFLOADING EXP HADI#2 (BCE587ZM)\t$133\t 320,000 \nREDUCTION HADI 2\t$3\t 7,000 \nREDUCTION HADI#1\t$5\t 12,000 \n	935.00	f	2025-11-18 14:13:56.724629	\N	2026-01-06 13:14:19.389
543	1	\N	DUTY-TCKU6434406-1763534772524	Payment	2025-11-19	Duties for container TCKU6434406	8500.00	f	2025-11-19 06:46:12.525649	\N	2026-01-06 13:14:19.389
544	1	\N	OFFICE-TCKU6434406-1763534772583	Payment	2025-11-19	Office charges for container TCKU6434406	2000.00	f	2025-11-19 06:46:12.584932	\N	2026-01-06 13:14:19.389
545	1	\N	TRANS-TCKU6434406-1763534772590	Payment	2025-11-19	Transport fees for container TCKU6434406	7400.00	f	2025-11-19 06:46:12.592068	\N	2026-01-06 13:14:19.389
546	1	\N	DUTY-TRHU6470058-1763534833810	Payment	2025-11-19	Duties for container TRHU6470058	8500.00	f	2025-11-19 06:47:13.812449	\N	2026-01-06 13:14:19.389
2450	1	\N	PAYMENT-1767942345044	Payment	2026-01-07	shamas \t\t$10,000\t\n savings  \t\t$5,000\t\n mhmd trns \t\t$4\t10000\n rent klw 1 \t\t$3,000\t\n rent klw 2 \t\t$1,500\t\n rent depot  \t\t$2,000\t\n moto \t\t$4\t10000	21507.91	f	2026-01-09 07:05:45.044324	\N	\N
2389	1	\N	PAYMENT-1767873779785	Payment	2026-01-03	AVANCE CAMION KOLWEZI\t$350\t\nNR\t$10\t\nFOOD GEANT\t$9\t 20,000 \nCHARGEMNET  CAMION KOLWEZI\t$22\t 50,000 \nOFFLODING EXP  HADI#2(T962)\t$139\t 320,000 \nOFFODIND EXP HADI#1(T406)\t$139\t 320,000 \nHYEGENE HADI#2#3\t$4\t 10,000 \nMOTO\t$2\t 4,000 \nTRAVAILLEURES HADI#2\t$30\t 70,000 \nTOILETTE\t$2\t 5,000 \nTRANSPORT RECLAMATION HADI#\t$2\t 5,000 \nREDUCTION HADI#1\t$3\t 7,000	763.00	f	2026-01-08 12:02:59.785842	\N	\N
2293	8	\N	TRANS-CMAU9415933-1767628625410	Payment	2026-01-03	Transport fees for container CMAU9415933	407.50	f	2026-01-05 15:57:05.410367	\N	\N
1126	1	\N	PAYMENT-1764765229189	Payment	2025-12-03	$25K IN LEB\n2% CHARGES	25500.00	f	2025-12-03 12:33:49.192409	\N	2026-01-06 13:14:19.389
1127	1	\N	PAYMENT-1764765366177	Payment	2025-12-03	RENT JULY\n830 EXP (11 MONTHS * 355) FROM FEB 2025 - DEC 2025\nIRON OFFICE COUNTER	8000.00	f	2025-12-03 12:36:06.180844	\N	2026-01-06 13:14:19.389
2508	8	122	SALES-1767971132900	Sales	2026-01-09	POS Import - 32 items	6120.00	f	2026-01-09 15:05:32.90038	Kinshasa#2	\N
1133	1	\N	PAYMENT-1764766937024	Payment	2025-12-03	DUBAI CHARGES 2%\nCHINA CHARGES 2.5%	715034.00	f	2025-12-03 13:02:17.027256	\N	2026-01-06 13:14:19.389
2568	1	139	SALES-1768220032772	Sales	2026-01-12	POS Import - 74 items	19665.00	f	2026-01-12 12:13:52.774731	Kolwezi	\N
2623	10	\N	TRANSFER-1768373913539	StockTransfer	2026-01-13	Stock transfer from Hadi 1 to Kolwezi	2869.40	f	2026-01-14 06:58:33.861413	\N	\N
721	1	\N	PO-PO-2024-001-1763984845282	Purchase	2025-11-22	Purchase Order PO-2024-001 - Container SUDU8659267	29485.09	f	2025-11-24 11:47:25.283965	\N	\N
1136	1	\N	PAYMENT-1764767731766	Payment	2025-12-03	 office charge \t\t$500\t\n savings  \t\t$3,000\t\n shamas \t\t$30,000\t\n camion \t\t$500\t\n ernes \t\t$20\t\n dechargement \t\t$109\t255000\n fadel rajab \t\t$1,500\t\n pallet \t\t$609\t1430000\n impot \t\t$221\t520000\n	36458.00	f	2025-12-03 13:15:31.766289	\N	2026-01-06 13:14:19.389
1138	1	\N	RECEIPT-1764769337006	Receipt	2025-12-03	\N	36215.00	f	2025-12-03 13:42:17.00748	\N	2026-01-06 13:14:19.389
1141	1	\N	PAYMENT-1764769472258	Payment	2025-12-03	2 SCHOCH \t$8\t 18,000 \nJONATHAN\t$200\t\nPOUBELLE\t$2\t 5,000 \nREDUCTION \t$7\t 16,000 \nMOTO\t$2\t 4,000 \nOFFLODING EXP HADI#4(T501)\t$146\t 350,000 \nTRAVAILLEURES HADI#1 HIER\t$8\t 20,000 \nENVIRONEMNET DAWA HADI#1#2#3#4 (3 MOIS)\t$250\t\n	622.00	f	2025-12-03 13:44:32.259309	\N	2026-01-06 13:14:19.389
1207	1	\N	PAYMENT-1764860340887	Payment	2025-12-04	\N	42284.00	f	2025-12-04 14:59:00.886097	\N	2026-01-07 08:31:44.705
2230	8	\N	PO-PO-2024-001-1767566360107	Purchase	2026-01-04	Purchase Order PO-2024-001 - Container MRSU5563913 (Pending Offload)	48442.00	f	2026-01-04 22:39:20.107855	\N	\N
1206	1	\N	RECEIPT-1764860315124	Receipt	2025-12-04	\N	44384.00	f	2025-12-04 14:58:35.12256	\N	2026-01-07 08:31:44.783
2294	8	\N	DUTY-SEGU4079661-1767628799582	Payment	2026-01-03	Duties for container SEGU4079661	16100.00	f	2026-01-05 15:59:59.681155	\N	\N
1271	1	\N	JOURNAL-1765019436576	Journal	2025-12-06	\N	90000.00	f	2025-12-06 11:10:36.577597	\N	2026-01-06 13:07:27.76
2295	8	\N	OFFICE-SEGU4079661-1767628799685	Payment	2026-01-03	Office charges for container SEGU4079661	3000.00	f	2026-01-05 15:59:59.686071	\N	\N
2296	8	\N	TRANS-SEGU4079661-1767628799784	Payment	2026-01-03	Transport fees for container SEGU4079661	407.50	f	2026-01-05 15:59:59.78474	\N	\N
2390	1	\N	RECEIPT-1767873816995	Receipt	2026-01-03	\N	32090.00	f	2026-01-08 12:03:36.995796	\N	\N
2451	1	139	SALES-1767942653305	Sales	2026-01-07	POS Import - 69 items	15820.00	f	2026-01-09 07:10:53.304934	Kolwezi	\N
1261	1	\N	JOURNAL-1765009432665	Journal	2025-12-06	GC CONTIANER - DUTIES + TRANSPORT	16710.00	f	2025-12-06 08:23:52.663631	\N	2026-01-06 13:12:39.396
1284	1	\N	PAYMENT-1765023452272	Payment	2025-12-06	\N	6000.00	f	2025-12-06 12:17:32.272381	\N	2026-01-06 13:12:39.4
2509	8	\N	PAYMENT-1767971347586	Payment	2026-01-09	TAXE ANNUELLE 2026\t$4,500.00\t\nSADAKA\t$8\t 20,000 \nTRANSPORT BALES KIN+KIN #2\t$6\t 14,500 \n	14513.00	f	2026-01-09 15:09:07.586736	\N	\N
2569	1	134	SALES-1768222430491	Sales	2026-01-12	POS Import - 78 items	44625.00	f	2026-01-12 12:53:50.486633	Hadi 1	\N
2624	1	\N	DUTY-SUDU5946216-1768376417480	Payment	2026-01-14	Duties for container SUDU5946216	8500.00	f	2026-01-14 07:40:17.482571	\N	\N
2625	1	\N	OFFICE-SUDU5946216-1768376417487	Payment	2026-01-14	Office charges for container SUDU5946216	3000.00	f	2026-01-14 07:40:17.488762	\N	\N
1148	1	\N	JOURNAL-1764828725343	Journal	2025-12-04	paid in lebanon $25000	25000.00	f	2025-12-04 06:12:05.345523	\N	2026-01-06 13:14:19.389
1175	1	\N	CONSUMPTION-1764841319670	Consumption	2025-12-04	Stock consumption at Hadi 4	200.52	f	2025-12-04 09:41:28.517367	\N	2026-01-06 13:14:19.389
1176	1	\N	PRODUCTION-1764841352947	Production	2025-12-04	Stock production at Hadi 4	279.10	f	2025-12-04 09:42:02.022783	\N	2026-01-06 13:14:19.389
1177	1	\N	CONSUMPTION-1764841850245	Consumption	2025-12-04	Stock consumption at Hadi 2	284.75	f	2025-12-04 09:50:19.892581	\N	2026-01-06 13:14:19.389
1178	1	\N	PRODUCTION-1764841911344	Production	2025-12-04	Stock production at Hadi 2	312.29	f	2025-12-04 09:51:20.687124	\N	2026-01-06 13:14:19.389
2626	1	\N	TRANS-SUDU5946216-1768376417494	Payment	2026-01-14	Transport fees for container SUDU5946216	8800.00	f	2026-01-14 07:40:17.496277	\N	\N
1179	1	\N	TRANSFER-1764842083538	StockTransfer	2025-12-04	Stock transfer from Kolwezi 1 to Kolwezi 2	252.88	f	2025-12-04 09:54:12.361621	\N	2026-01-06 13:14:19.389
1180	1	\N	TRANSFER-1764842116933	StockTransfer	2025-12-04	Stock transfer from Kolwezi 2 to Kolwezi 1	3392.10	f	2025-12-04 09:54:45.780335	\N	2026-01-06 13:14:19.389
1182	1	\N	TRANSFER-1764846087567	StockTransfer	2025-12-04	Stock transfer from Hadi 2 to Hadi 4	2781.68	f	2025-12-04 11:00:56.464658	\N	2026-01-06 13:14:19.389
1183	1	\N	TRANSFER-1764847213667	StockTransfer	2025-12-04	Stock transfer from Hadi 3 to Hadi 2	1527.05	f	2025-12-04 11:19:42.584256	\N	2026-01-06 13:14:19.389
1196	1	\N	PAYMENT-1764855175657	Payment	2025-12-04	4684$ kh-im\n300$ km-sa\n2000$ hassan lebanon exp	6984.00	f	2025-12-04 13:32:55.65826	\N	2026-01-06 13:14:19.389
1197	1	\N	RECEIPT-1764855495711	Receipt	2025-12-04	\N	6.53	f	2025-12-04 13:38:15.712048	\N	2026-01-06 13:14:19.389
1198	1	\N	PAYMENT-1764855536278	Payment	2025-12-04	 office charge \t\t$500\t\n savings  \t\t$3,000\t\n shamas \t\t$20,000\t\n kolwezi 1 rent dec \t\t$2,800\t\n kolwezi 2 rent dec \t\t$600\t\n depot rent dec \t\t$2,000\t\n mhmd trns \t\t$4\t10000\n moto soficom \t\t$4\t10000\n	28908.00	f	2025-12-04 13:38:56.279079	\N	2026-01-06 13:14:19.389
1202	1	\N	DUTY-MRSU3003490-1764856377004	Payment	2025-12-04	Duties for container MRSU3003490	8500.00	f	2025-12-04 13:52:57.004656	\N	2026-01-06 13:14:19.389
1203	1	\N	OFFICE-MRSU3003490-1764856377010	Payment	2025-12-04	Office charges for container MRSU3003490	3000.00	f	2025-12-04 13:52:57.010406	\N	2026-01-06 13:14:19.389
1204	1	\N	TRANS-MRSU3003490-1764856377015	Payment	2025-12-04	Transport fees for container MRSU3003490	8000.00	f	2025-12-04 13:52:57.081117	\N	2026-01-06 13:14:19.389
1205	1	\N	RECEIPT-1764860298289	Receipt	2025-12-04	\N	37470.00	f	2025-12-04 14:58:18.288906	\N	2026-01-06 13:14:19.389
1208	1	\N	PAYMENT-1764860425144	Payment	2025-12-04	ESSENCE ALPHARD\t$80\t\nDIFF TAUX HADI#1\t$19\t 45,000 \nOFFLODING EXP HADI#1(T723)\t$133\t 320,000 \nAVANCE CAMION KOLWEZI\t$350\t\nNR\t$10\t\nFOOD GEANT\t$8\t 20,000 \nCHARGEMENT CAMION KOLWEZI\t$17\t 40,000 \nTRANSPORT HOUSSEIN RAJAB VILLE\t$4\t 10,000 \nPEINTURE BUREAU 830\t$15\t\nPOUBELLE ETS HADI\t$8\t 20,000 \nTRAVAILLEURES HADI#2\t$3\t 8,000 \nBALAI HADI#2\t$4\t 10,000 \nMOTO\t$2\t 4,000 \n	654.00	f	2025-12-04 15:00:25.181625	\N	2026-01-06 13:14:19.389
1217	1	\N	PAYMENT-1764880395479	Payment	2024-12-18	\N	21000.00	f	2025-12-04 20:33:15.481221	\N	2026-01-06 13:14:19.389
1218	1	\N	TRANSFER-1764930240108	StockTransfer	2025-12-05	Stock transfer from Kolwezi 1 to Kolwezi 2	329.40	f	2025-12-05 10:23:28.382124	\N	2026-01-06 13:14:19.389
1220	1	\N	TRANSFER-1764933121002	StockTransfer	2025-12-05	Stock transfer from Kolwezi 2 to Kolwezi 1	987.84	f	2025-12-05 11:11:29.302073	\N	2026-01-06 13:14:19.389
1335	1	\N	PAYMENT-1765211674055	Payment	2025-12-08	\N	25000.00	f	2025-12-08 16:34:34.059473	\N	2026-01-06 13:02:33.19
1238	1	\N	PAYMENT-1764942505980	Payment	2025-12-05	\N	75600.00	f	2025-12-05 13:48:25.980133	\N	2026-01-07 08:31:44.791
1237	1	\N	RECEIPT-1764942488255	Receipt	2025-12-05	\N	74500.00	f	2025-12-05 13:48:08.256066	\N	2026-01-07 08:31:44.799
1322	1	\N	PAYMENT-1765199044170	Payment	2025-12-08	\N	27260.00	f	2025-12-08 13:04:04.173077	\N	2026-01-06 13:12:39.405
547	1	\N	OFFICE-TRHU6470058-1763534833818	Payment	2025-11-19	Office charges for container TRHU6470058	2000.00	f	2025-11-19 06:47:13.819789	\N	2026-01-06 13:14:19.389
775	1	\N	PO-PO-2024-001-1764177311296	Purchase	2025-11-24	Purchase Order PO-2024-001 - Container TCKU7910560	42864.25	f	2025-11-26 17:15:11.297804	\N	\N
2232	8	\N	PO-PO-2024-001-1767566482894	Purchase	2026-01-04	Purchase Order PO-2024-001 - Container CMAU7121349 (Pending Offload)	42131.05	f	2026-01-04 22:41:22.895532	\N	\N
548	1	\N	TRANS-TRHU6470058-1763534833825	Payment	2025-11-19	Transport fees for container TRHU6470058	8935.00	f	2025-11-19 06:47:13.826643	\N	2026-01-06 13:14:19.389
549	1	\N	JOURNAL-1763534935138	Journal	2025-11-19	Journal voucher	17000.00	f	2025-11-19 06:48:26.502028	\N	2026-01-06 13:14:19.389
